date_time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),latitude,longitude,elevation,river_discharge,intensity_rain,intensity_flood,intensity_drought
2011-10-04,51.0,29.7,24.4,26.7,36.0,29.2,31.6,0.9,0.9,5.0,15.7,31.7,209.0,4.28,6.0999985,1.1000061,8.0,0.48,0,0,0
2011-10-05,61.0,29.4,24.6,26.8,35.8,29.3,31.6,1.7,1.7,2.0,16.2,32.4,213.0,4.12,6.0999985,1.1000061,8.0,0.35,0,0,0
2011-10-06,63.0,29.7,24.8,27.0,36.1,29.3,31.7,3.5,3.5,3.0,16.9,30.2,219.0,4.34,6.0999985,1.1000061,8.0,0.25,0,0,0
2011-10-07,63.0,29.7,25.0,27.0,33.8,29.4,31.3,9.0,9.0,10.0,16.1,29.2,220.0,3.26,6.0999985,1.1000061,8.0,0.26,0,0,0
2011-10-08,63.0,28.8,24.3,26.6,34.0,28.5,31.2,6.4,6.4,9.0,12.2,29.2,218.0,3.02,6.0999985,1.1000061,8.0,0.44,0,0,0
2011-10-09,63.0,29.6,25.1,26.9,35.5,30.1,31.8,8.5,8.5,9.0,14.2,36.4,216.0,3.72,6.0999985,1.1000061,8.0,0.4,0,0,0
2011-10-10,63.0,29.2,25.1,26.8,33.5,29.6,31.3,8.3,8.3,10.0,15.5,30.6,219.0,3.17,6.0999985,1.1000061,8.0,0.43,0,0,0
2011-10-11,61.0,28.7,24.3,26.4,33.4,29.1,31.1,5.0,5.0,9.0,13.2,24.5,224.0,2.96,6.0999985,1.1000061,8.0,0.44,0,0,0
2011-10-12,61.0,28.9,24.3,26.5,33.7,28.6,31.0,2.8,2.8,3.0,13.9,25.2,215.0,3.44,6.0999985,1.1000061,8.0,0.31,0,0,0
2011-10-13,63.0,29.2,24.1,26.5,34.0,28.9,31.1,11.0,11.0,14.0,12.3,27.7,210.0,3.05,6.0999985,1.1000061,8.0,0.19,0,0,0
2011-10-14,63.0,29.2,24.4,26.5,36.3,29.1,31.5,4.3,4.3,5.0,13.5,25.9,220.0,4.01,6.0999985,1.1000061,8.0,0.14,0,0,0
2011-10-15,63.0,30.0,24.3,26.5,36.5,29.0,31.2,9.6,9.6,5.0,12.4,27.4,222.0,3.75,6.0999985,1.1000061,8.0,0.14,0,0,0
2011-10-16,53.0,29.7,23.4,26.5,35.7,27.9,31.7,1.8,1.8,8.0,11.5,25.2,220.0,4.22,6.0999985,1.1000061,8.0,0.24,0,0,0
2011-10-17,55.0,30.8,24.9,27.5,38.3,29.4,32.7,2.2,2.2,3.0,13.6,25.6,231.0,4.52,6.0999985,1.1000061,8.0,0.15,0,0,0
2011-10-18,63.0,29.7,24.1,26.9,36.4,28.8,32.0,3.6,3.6,5.0,14.6,30.2,196.0,3.9,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-19,63.0,30.3,24.1,27.2,37.0,28.8,32.4,3.4,3.4,7.0,11.5,24.8,209.0,4.15,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-20,61.0,30.5,25.2,27.4,36.8,29.7,32.3,1.8,1.8,3.0,14.9,28.8,224.0,4.03,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-21,61.0,30.4,25.1,27.5,37.0,30.0,32.7,2.2,2.2,4.0,13.2,26.6,213.0,4.17,6.0999985,1.1000061,8.0,0.41,0,0,0
2011-10-22,63.0,27.5,23.4,25.5,32.0,27.6,30.2,22.8,22.8,16.0,11.6,28.1,221.0,1.7,6.0999985,1.1000061,8.0,0.31,0,0,0
2011-10-23,61.0,29.2,23.2,26.1,35.3,27.2,30.9,8.2,8.2,10.0,9.3,22.7,234.0,3.82,6.0999985,1.1000061,8.0,0.52,0,0,0
2011-10-24,55.0,30.4,24.3,26.8,38.3,28.6,31.9,2.2,2.2,3.0,13.0,32.8,206.0,4.3,6.0999985,1.1000061,8.0,0.36,0,0,0
2011-10-25,63.0,28.0,23.4,25.5,31.2,27.7,29.1,16.9,16.9,22.0,19.7,36.0,121.0,2.35,6.0999985,1.1000061,8.0,0.22,0,0,0
2011-10-26,61.0,28.9,24.9,26.4,35.8,28.8,31.6,11.4,11.4,17.0,13.0,25.6,183.0,3.11,6.0999985,1.1000061,8.0,0.14,0,0,0
2011-10-27,51.0,29.6,23.8,26.6,35.0,28.2,31.2,0.6,0.6,3.0,11.7,26.3,205.0,3.77,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-28,51.0,29.5,23.9,26.8,36.0,28.2,31.7,0.4,0.4,3.0,12.4,28.1,188.0,3.83,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-29,51.0,30.5,24.1,27.1,37.6,28.4,32.2,0.9,0.9,4.0,11.9,27.0,207.0,4.33,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-10-30,61.0,30.6,24.5,27.3,37.5,28.6,32.2,3.4,3.4,5.0,11.7,26.6,212.0,4.49,6.0999985,1.1000061,8.0,0.13,1,1,0
2011-10-31,51.0,29.7,24.8,27.2,36.4,28.9,32.0,1.0,1.0,5.0,12.4,28.4,202.0,3.96,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-11-01,53.0,30.0,24.8,27.3,36.7,29.0,32.3,2.1,2.1,7.0,11.9,28.4,209.0,4.05,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-11-02,63.0,30.1,24.9,27.1,37.4,29.1,32.3,5.4,5.4,7.0,12.5,25.6,229.0,3.63,6.0999985,1.1000061,8.0,0.13,0,0,0
2011-11-03,51.0,30.9,24.9,27.7,37.7,29.1,32.5,1.0,1.0,5.0,14.1,28.4,228.0,4.15,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-04,51.0,31.0,25.9,28.0,37.6,30.1,32.6,0.4,0.4,2.0,17.4,34.9,229.0,4.44,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-05,51.0,29.7,25.1,27.2,35.3,29.2,31.6,0.5,0.5,2.0,14.4,32.4,227.0,3.67,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-06,51.0,29.6,25.1,27.0,36.1,29.6,32.0,0.2,0.2,2.0,13.2,28.8,217.0,3.75,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-07,63.0,30.7,24.8,27.5,38.3,29.3,32.6,3.3,3.3,3.0,11.1,25.9,213.0,4.02,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-08,51.0,30.5,25.1,27.7,37.6,29.6,32.8,0.3,0.3,2.0,15.2,30.2,212.0,4.26,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-09,51.0,30.4,25.4,27.8,37.0,30.1,33.0,0.8,0.8,6.0,14.3,29.9,212.0,4.23,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-10,53.0,30.8,25.7,27.8,37.6,30.1,32.8,0.6,0.6,2.0,15.8,27.7,224.0,4.03,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-11,53.0,31.1,25.8,28.1,38.2,30.5,33.3,0.9,0.9,4.0,14.3,29.5,221.0,4.17,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-12,55.0,30.1,25.6,27.6,36.2,30.1,32.6,2.0,2.0,6.0,13.6,29.5,222.0,3.99,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-13,51.0,30.9,25.3,27.8,38.0,30.0,32.9,0.6,0.6,4.0,14.1,27.7,218.0,4.13,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-14,51.0,30.9,25.7,28.0,37.3,30.0,32.9,0.5,0.5,4.0,13.6,27.4,228.0,4.24,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-15,53.0,31.0,25.9,27.9,38.6,30.8,33.2,1.2,1.2,5.0,15.6,29.9,218.0,4.31,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-16,51.0,30.8,25.8,28.1,37.6,31.2,33.7,0.4,0.4,2.0,12.3,27.0,220.0,4.02,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-17,61.0,30.5,25.6,27.7,36.8,30.6,33.1,4.3,4.3,7.0,12.0,27.4,209.0,3.51,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-18,53.0,30.3,25.8,27.8,37.4,30.5,33.0,1.1,1.1,4.0,12.9,28.4,222.0,3.92,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-19,51.0,30.8,25.6,28.2,37.8,30.3,33.5,0.9,0.9,5.0,12.8,27.4,209.0,3.87,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-20,53.0,30.2,25.5,27.7,37.2,30.6,33.1,2.4,2.4,7.0,11.8,27.7,200.0,3.87,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-21,55.0,30.8,25.4,27.9,37.7,30.3,33.4,2.4,2.4,7.0,14.5,28.1,216.0,4.26,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-22,51.0,31.6,25.8,28.2,38.8,30.8,33.2,0.3,0.3,1.0,17.7,32.8,227.0,4.51,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-23,53.0,29.9,25.8,27.3,35.4,29.9,31.7,1.8,1.8,7.0,16.1,32.4,218.0,3.75,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-24,53.0,30.8,25.0,27.6,38.3,29.4,32.6,0.7,0.7,3.0,12.7,29.5,213.0,3.87,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-25,51.0,30.5,25.5,27.7,37.8,30.3,33.0,0.3,0.3,2.0,12.0,27.4,198.0,4.18,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-26,51.0,30.6,25.2,27.7,37.5,30.1,32.9,0.7,0.7,2.0,13.6,26.6,202.0,4.24,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-27,55.0,31.1,25.5,28.0,38.3,30.2,33.3,1.3,1.3,2.0,12.7,28.4,224.0,4.25,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-28,63.0,31.0,25.3,27.7,37.5,29.7,32.7,3.1,3.1,1.0,13.8,27.4,223.0,4.19,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-29,61.0,30.9,25.3,27.7,38.2,30.0,33.1,3.1,3.1,4.0,12.7,29.5,215.0,4.22,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-11-30,51.0,30.6,24.5,27.2,37.1,29.6,32.5,1.6,1.6,7.0,13.0,24.8,197.0,4.25,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-01,1.0,31.6,23.9,27.6,38.2,28.4,32.7,0.0,0.0,0.0,12.6,24.8,201.0,4.56,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-02,2.0,31.9,24.2,28.0,38.2,28.5,32.9,0.0,0.0,0.0,14.5,28.8,213.0,4.79,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-03,1.0,31.8,24.5,27.8,37.9,28.5,32.3,0.0,0.0,0.0,16.2,31.0,228.0,4.7,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-04,2.0,31.2,25.5,27.8,37.3,30.0,32.6,0.0,0.0,0.0,15.2,28.1,219.0,4.45,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-05,2.0,31.1,25.2,27.8,37.6,29.7,32.8,0.0,0.0,0.0,12.1,25.2,219.0,4.33,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-06,51.0,30.8,25.3,27.8,37.4,30.0,33.0,0.3,0.3,2.0,12.2,25.9,210.0,4.1,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-07,51.0,31.2,25.0,28.0,37.8,30.2,33.1,0.5,0.5,2.0,14.1,27.4,204.0,4.28,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-08,2.0,31.4,24.8,27.8,38.2,29.3,32.8,0.0,0.0,0.0,14.4,31.3,217.0,4.29,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-09,2.0,31.3,24.4,27.7,37.9,28.9,32.6,0.0,0.0,0.0,15.2,30.2,210.0,4.38,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-10,51.0,31.0,24.6,27.4,36.8,29.0,32.2,0.1,0.1,1.0,10.1,23.0,211.0,4.09,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-11,0.0,30.8,24.5,27.4,35.5,29.0,31.8,0.0,0.0,0.0,15.2,25.6,197.0,4.56,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-12,2.0,31.0,24.0,27.0,34.7,28.1,30.9,0.0,0.0,0.0,13.6,28.4,187.0,4.63,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-13,0.0,30.9,23.2,26.6,34.3,26.5,29.9,0.0,0.0,0.0,15.2,29.5,182.0,4.82,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-14,0.0,30.8,23.2,26.8,36.0,26.4,30.5,0.0,0.0,0.0,15.0,34.2,203.0,4.64,6.0999985,1.1000061,8.0,0.12,0,0,0
2011-12-15,0.0,30.6,22.8,26.3,35.3,26.5,30.3,0.0,0.0,0.0,14.3,28.8,183.0,4.59,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-16,0.0,31.8,23.2,26.9,36.0,26.9,30.7,0.0,0.0,0.0,15.3,30.6,186.0,4.76,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-17,2.0,30.6,23.3,27.1,36.3,26.6,31.3,0.0,0.0,0.0,15.9,33.5,188.0,4.58,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-18,51.0,30.3,24.3,27.4,36.5,28.3,32.0,0.1,0.1,1.0,15.3,26.6,213.0,4.05,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-19,51.0,30.6,25.1,27.6,36.5,29.5,32.2,0.2,0.2,1.0,13.6,32.0,221.0,4.33,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-20,53.0,30.7,25.2,27.8,37.3,29.6,32.8,1.2,1.2,2.0,13.8,31.0,216.0,4.08,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-21,55.0,30.4,25.4,27.6,36.3,30.1,32.6,1.5,1.5,2.0,13.5,30.2,220.0,3.66,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-22,51.0,30.8,26.0,27.9,37.4,30.7,33.0,0.5,0.5,2.0,13.3,27.4,212.0,3.92,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-23,2.0,31.1,25.9,28.0,36.3,31.3,33.2,0.0,0.0,0.0,12.9,24.5,209.0,4.25,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-24,51.0,31.1,25.6,27.9,37.6,30.6,33.1,1.0,1.0,5.0,14.4,29.5,219.0,3.88,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-25,51.0,30.5,26.2,28.0,36.2,31.0,33.0,1.0,1.0,4.0,12.9,31.3,206.0,3.44,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-26,55.0,30.2,25.8,27.9,36.2,30.9,33.1,1.6,1.6,3.0,12.2,30.2,206.0,3.82,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-27,53.0,30.9,25.8,28.2,36.9,30.7,33.4,0.8,0.8,3.0,14.2,32.4,207.0,4.04,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-28,55.0,30.6,26.2,28.1,36.2,31.3,33.0,2.5,2.5,6.0,17.6,32.4,219.0,3.87,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-29,55.0,30.0,25.9,27.4,35.0,29.7,31.6,1.7,1.7,6.0,19.5,37.8,225.0,3.62,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-30,2.0,30.7,25.4,27.3,35.3,29.7,31.4,0.0,0.0,0.0,16.2,31.3,218.0,4.31,6.0999985,1.1000061,8.0,0.11,0,0,0
2011-12-31,3.0,30.2,24.2,26.9,35.3,28.0,31.0,0.0,0.0,0.0,15.9,31.0,219.0,4.33,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-01,2.0,30.8,24.4,27.3,36.0,28.6,31.5,0.0,0.0,0.0,15.1,32.4,211.0,4.29,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-02,51.0,30.7,24.9,27.3,37.0,29.2,32.1,0.3,0.3,1.0,13.8,29.5,215.0,4.07,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-03,1.0,30.5,25.2,27.4,36.8,29.8,32.3,0.0,0.0,0.0,13.3,28.8,213.0,4.08,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-04,51.0,30.8,23.8,26.9,35.9,28.5,31.5,0.1,0.1,1.0,14.9,31.0,182.0,4.47,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-05,2.0,31.1,23.8,27.1,37.1,28.4,31.8,0.0,0.0,0.0,17.7,34.6,200.0,4.52,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-06,2.0,30.6,24.5,27.1,35.9,29.3,31.7,0.0,0.0,0.0,17.3,33.5,197.0,4.55,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-07,2.0,31.2,24.9,27.2,36.1,29.2,31.6,0.0,0.0,0.0,17.3,32.4,208.0,4.38,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-08,51.0,30.5,24.0,27.0,36.2,28.1,31.7,0.2,0.2,1.0,12.6,29.9,204.0,4.23,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-09,2.0,30.2,25.1,27.3,36.4,30.2,32.5,0.0,0.0,0.0,13.0,26.3,186.0,4.23,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-10,51.0,31.3,25.7,28.0,37.3,31.1,33.4,0.2,0.2,1.0,15.9,32.4,202.0,4.26,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-11,1.0,32.1,26.3,28.5,38.2,32.1,33.9,0.0,0.0,0.0,16.9,31.7,198.0,4.55,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-12,3.0,31.2,25.4,27.6,37.0,30.2,32.6,0.0,0.0,0.0,15.9,31.3,196.0,4.34,6.0999985,1.1000061,8.0,0.11,0,0,0
2012-01-13,2.0,30.5,24.8,26.9,35.0,29.0,31.2,0.0,0.0,0.0,13.0,28.1,204.0,4.35,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-14,51.0,30.8,24.3,26.8,33.1,28.1,30.1,0.1,0.1,1.0,15.1,26.6,168.0,4.89,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-15,1.0,30.9,22.6,26.3,32.7,25.5,28.4,0.0,0.0,0.0,14.1,28.4,124.0,5.11,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-16,1.0,31.6,22.6,26.3,33.4,25.4,28.5,0.0,0.0,0.0,14.6,28.4,190.0,5.14,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-17,1.0,30.6,22.3,26.3,34.9,25.0,29.5,0.0,0.0,0.0,17.6,37.1,208.0,4.95,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-18,1.0,30.7,23.3,26.7,35.0,26.0,30.1,0.0,0.0,0.0,20.9,39.2,218.0,4.74,6.0999985,1.1000061,8.0,0.12,0,0,0
2012-01-19,1.0,30.3,25.0,27.4,35.0,29.1,31.6,0.0,0.0,0.0,20.0,37.8,220.0,4.52,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-20,53.0,30.2,24.6,27.5,35.5,28.9,32.0,0.9,0.9,3.0,17.3,35.3,211.0,3.76,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-21,53.0,30.8,25.7,28.0,36.6,30.7,32.8,0.9,0.9,1.0,16.7,36.0,215.0,4.3,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-22,61.0,29.7,23.7,26.7,35.7,28.0,31.3,3.9,3.9,6.0,13.8,26.6,206.0,3.61,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-23,51.0,30.3,24.7,27.5,36.1,29.1,32.2,0.2,0.2,2.0,12.7,26.3,202.0,4.29,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-24,2.0,31.3,25.6,27.8,36.6,30.3,32.4,0.0,0.0,0.0,18.1,36.4,216.0,4.69,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-25,2.0,31.9,25.9,28.3,36.5,30.1,32.3,0.0,0.0,0.0,21.2,40.0,220.0,5.06,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-26,51.0,30.7,26.0,28.1,35.4,30.2,32.3,0.5,0.5,2.0,19.9,37.8,212.0,4.36,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-27,51.0,30.9,26.2,28.2,35.8,30.8,32.8,0.1,0.1,1.0,18.8,36.7,217.0,4.26,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-28,61.0,29.9,26.0,27.3,36.3,30.1,31.8,2.6,2.6,3.0,18.8,40.3,218.0,4.03,6.0999985,1.1000061,8.0,0.09,1,0,0
2012-01-29,63.0,30.1,25.3,27.3,34.8,28.9,31.3,10.8,10.8,8.0,19.0,33.1,217.0,3.67,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-30,63.0,31.7,26.0,28.2,37.6,29.7,32.5,3.7,3.7,2.0,20.4,41.4,224.0,4.62,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-01-31,51.0,30.7,25.6,27.8,36.9,29.5,32.3,0.4,0.4,1.0,18.1,30.6,212.0,4.21,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-01,55.0,30.9,25.9,27.9,37.5,30.1,32.5,1.7,1.7,5.0,16.0,29.5,215.0,4.1,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-02,55.0,30.8,26.0,27.6,36.5,30.3,32.2,2.4,2.4,5.0,17.9,33.5,213.0,3.75,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-03,55.0,29.5,25.5,27.3,34.9,29.9,31.8,1.2,1.2,1.0,16.8,28.1,201.0,3.61,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-04,53.0,29.9,25.8,27.6,36.1,30.3,32.4,0.9,0.9,3.0,16.3,32.0,198.0,3.95,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-05,55.0,31.2,25.7,27.7,38.7,29.7,32.5,1.2,1.2,2.0,19.3,34.9,222.0,4.31,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-06,53.0,31.4,25.6,27.8,37.3,28.9,31.9,0.9,0.9,1.0,17.9,35.3,228.0,4.19,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-07,2.0,30.3,25.7,27.6,33.7,29.2,30.8,0.0,0.0,0.0,15.9,30.2,219.0,4.76,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-08,2.0,31.4,24.9,27.5,34.5,27.8,30.1,0.0,0.0,0.0,19.1,39.2,218.0,5.62,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-09,1.0,30.2,24.4,26.9,34.0,27.5,30.0,0.0,0.0,0.0,18.7,37.1,204.0,5.21,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-10,1.0,29.7,24.3,26.7,34.0,27.7,30.2,0.0,0.0,0.0,21.1,37.4,209.0,5.01,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-11,2.0,30.3,25.1,27.3,35.4,29.1,31.2,0.0,0.0,0.0,18.0,35.3,213.0,4.73,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-12,53.0,30.6,25.2,27.6,36.2,29.2,31.7,0.9,0.9,1.0,19.6,42.1,216.0,4.6,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-13,51.0,30.7,25.6,27.7,35.9,29.0,31.5,0.7,0.7,3.0,22.3,40.3,221.0,4.29,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-14,51.0,31.3,26.0,28.1,36.4,29.4,32.0,0.2,0.2,1.0,21.5,37.1,217.0,4.63,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-15,53.0,30.3,25.8,27.8,36.1,29.8,31.9,0.6,0.6,1.0,19.9,36.7,223.0,3.93,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-16,51.0,31.3,25.9,28.3,36.3,30.0,32.4,0.2,0.2,1.0,18.6,37.4,214.0,4.74,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-17,51.0,31.0,26.2,28.3,35.8,30.3,32.3,0.3,0.3,1.0,20.7,39.6,217.0,4.49,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-18,53.0,31.8,26.0,27.8,37.1,30.2,31.9,0.8,0.8,3.0,21.7,41.0,216.0,4.41,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-19,53.0,30.6,24.5,27.3,35.6,28.6,31.5,0.6,0.6,1.0,17.2,36.0,208.0,4.38,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-20,63.0,31.4,25.0,28.1,36.4,28.9,32.2,3.2,3.2,3.0,23.1,44.3,217.0,4.62,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-21,55.0,29.9,24.9,26.9,35.5,29.7,31.6,6.1,6.1,10.0,14.6,26.6,238.0,2.08,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-22,63.0,31.4,25.2,27.8,37.7,30.1,32.4,5.0,5.0,5.0,14.8,33.5,207.0,4.38,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-23,63.0,31.1,25.3,27.5,37.3,29.0,31.7,6.6,6.6,4.0,15.5,32.4,226.0,4.17,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-24,51.0,31.7,24.9,28.1,38.3,28.6,32.5,0.1,0.1,1.0,18.2,35.6,219.0,5.3,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-25,51.0,31.3,25.8,28.3,37.7,29.8,32.6,0.2,0.2,1.0,19.9,40.0,218.0,5.06,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-26,55.0,30.5,26.0,28.0,35.8,30.1,32.4,1.3,1.3,3.0,17.9,37.1,215.0,4.49,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-27,51.0,30.8,25.7,28.2,36.4,30.0,32.5,0.5,0.5,2.0,18.6,36.7,221.0,4.46,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-28,53.0,30.5,26.0,28.0,36.3,30.3,32.3,1.0,1.0,2.0,19.2,43.6,217.0,4.65,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-02-29,55.0,30.1,24.5,27.3,35.8,27.3,31.1,2.0,2.0,4.0,20.2,40.0,213.0,4.24,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-03-01,51.0,30.8,25.2,27.9,36.1,28.9,32.0,0.6,0.6,3.0,21.2,38.9,218.0,4.73,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-03-02,55.0,30.3,25.7,27.5,35.5,30.8,32.2,1.9,1.9,4.0,16.8,38.9,205.0,4.35,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-03-03,53.0,30.9,24.8,27.8,36.3,28.9,32.2,1.5,1.5,3.0,17.0,38.2,211.0,4.65,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-03-04,51.0,32.1,26.3,28.5,37.7,30.5,32.8,0.5,0.5,2.0,18.0,35.6,212.0,4.72,6.0999985,1.1000061,8.0,0.09,0,0,0
2012-03-05,61.0,30.5,25.7,27.4,36.0,29.3,31.4,3.8,3.8,6.0,18.8,41.4,224.0,4.25,6.0999985,1.1000061,8.0,0.09,0,0,0
